Device : ;PAX1000IR2/M
Serial Number : ;M00533422
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;2 revolutions for one measurement, 512 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-04-18 16:04:03.98;0.00:00:56:817;0.65;0.33;-0.68;0.2332;0.1488;0.07633;-0.1556;13.58;-21.46;97.96;66.71;71.73;0.2332;0.2284;0.004764;-6.323;-6.413;-23.221;0.83;-63.86;
2023-04-18 16:04:04.24;0.00:00:57:070;0.64;0.33;-0.69;0.2334;0.1473;0.07606;-0.1573;13.65;-21.75;97.93;67.40;71.05;0.2334;0.2285;0.004823;-6.320;-6.410;-23.166;0.82;-64.19;
2023-04-18 16:04:04.49;0.00:00:57:323;0.64;0.33;-0.69;0.2333;0.1473;0.07619;-0.1571;13.67;-21.73;97.93;67.35;71.10;0.2333;0.2284;0.004826;-6.322;-6.413;-23.165;0.82;-64.13;
2023-04-18 16:04:04.74;0.00:00:57:575;0.64;0.33;-0.69;0.2331;0.147;0.07593;-0.1571;13.66;-21.76;97.89;67.40;70.99;0.2331;0.2282;0.004908;-6.325;-6.417;-23.091;0.82;-64.21;
2023-04-18 16:04:04.99;0.00:00:57:826;0.63;0.33;-0.70;0.2333;0.1449;0.07609;-0.1593;13.85;-22.11;97.89;68.27;70.16;0.2333;0.2284;0.004926;-6.321;-6.414;-23.075;0.82;-64.46;
2023-04-18 16:04:05.24;0.00:00:58:076;0.63;0.33;-0.70;0.2333;0.1449;0.07609;-0.1593;13.85;-22.11;97.89;68.28;70.14;0.2333;0.2284;0.004924;-6.321;-6.413;-23.077;0.82;-64.47;
2023-04-18 16:04:05.50;0.00:00:58:331;0.63;0.33;-0.71;0.2333;0.1431;0.07548;-0.1611;13.91;-22.44;97.83;69.03;69.32;0.2333;0.2283;0.005065;-6.320;-6.416;-22.954;0.81;-64.89;
2023-04-18 16:04:05.75;0.00:00:58:580;0.63;0.33;-0.71;0.2333;0.1429;0.07558;-0.1611;13.94;-22.45;97.85;69.08;69.30;0.2333;0.2283;0.005005;-6.321;-6.416;-23.006;0.81;-64.87;
2023-04-18 16:04:06.00;0.00:00:58:831;0.62;0.33;-0.71;0.2333;0.1413;0.07559;-0.1625;14.07;-22.70;97.83;69.65;68.69;0.2333;0.2282;0.005064;-6.321;-6.416;-22.955;0.81;-65.05;
2023-04-18 16:04:06.25;0.00:00:59:083;0.62;0.33;-0.71;0.2333;0.1413;0.07557;-0.1624;14.07;-22.70;97.82;69.64;68.69;0.2333;0.2282;0.005096;-6.322;-6.417;-22.928;0.81;-65.05;
2023-04-18 16:04:06.50;0.00:00:59:336;0.62;0.33;-0.71;0.2332;0.141;0.07534;-0.1626;14.06;-22.74;97.79;69.72;68.57;0.2332;0.228;0.005149;-6.323;-6.420;-22.883;0.81;-65.14;
2023-04-18 16:04:06.76;0.00:00:59:592;0.61;0.33;-0.72;0.2333;0.1402;0.07556;-0.1634;14.16;-22.87;97.80;70.04;68.26;0.2333;0.2281;0.005126;-6.321;-6.418;-22.903;0.81;-65.18;
2023-04-18 16:04:07.01;0.00:00:59:841;0.61;0.33;-0.72;0.2333;0.1402;0.07541;-0.1635;14.14;-22.88;97.79;70.06;68.22;0.2333;0.2282;0.005151;-6.320;-6.417;-22.881;0.81;-65.24;
2023-04-18 16:04:07.26;0.00:01:00:097;0.60;0.32;-0.73;0.2334;0.1364;0.07314;-0.1676;14.10;-23.64;97.71;71.78;66.29;0.2334;0.2281;0.005351;-6.318;-6.419;-22.716;0.80;-66.42;
2023-04-18 16:04:07.51;0.00:01:00:347;0.60;0.32;-0.73;0.2334;0.1363;0.07318;-0.1675;14.11;-23.64;97.71;71.78;66.29;0.2334;0.228;0.005349;-6.319;-6.420;-22.717;0.80;-66.41;
2023-04-18 16:04:07.77;0.00:01:00:599;0.59;0.32;-0.74;0.2332;0.1346;0.07212;-0.169;14.09;-23.95;97.68;72.46;65.50;0.2332;0.2278;0.005412;-6.323;-6.425;-22.666;0.80;-66.89;
2023-04-18 16:04:08.02;0.00:01:00:853;0.59;0.32;-0.74;0.2335;0.1349;0.07211;-0.1692;14.07;-23.95;97.68;72.47;65.50;0.2335;0.2281;0.005411;-6.317;-6.419;-22.667;0.80;-66.92;
2023-04-18 16:04:08.28;0.00:01:01:108;0.59;0.32;-0.74;0.2335;0.1348;0.07205;-0.1692;14.06;-23.95;97.67;72.48;65.48;0.2335;0.228;0.005428;-6.318;-6.420;-22.653;0.80;-66.93;
2023-04-18 16:04:08.52;0.00:01:01:355;0.58;0.31;-0.76;0.2335;0.1321;0.0698;-0.1721;13.92;-24.51;97.61;73.70;64.01;0.2335;0.2279;0.005574;-6.318;-6.423;-22.538;0.79;-67.92;
2023-04-18 16:04:08.77;0.00:01:01:604;0.58;0.31;-0.75;0.2336;0.1322;0.06987;-0.1721;13.93;-24.51;97.62;73.69;64.03;0.2336;0.228;0.005551;-6.316;-6.420;-22.556;0.79;-67.91;
2023-04-18 16:04:09.03;0.00:01:01:859;0.57;0.29;-0.77;0.2337;0.1298;0.06722;-0.1749;13.69;-25.06;97.53;74.84;62.55;0.2337;0.2279;0.00576;-6.314;-6.423;-22.396;0.78;-68.97;
2023-04-18 16:04:09.29;0.00:01:02:126;0.57;0.30;-0.77;0.2336;0.1297;0.06738;-0.1749;13.73;-25.06;97.55;74.85;62.55;0.2336;0.2279;0.005723;-6.315;-6.423;-22.424;0.78;-68.93;
2023-04-18 16:04:09.54;0.00:01:02:378;0.56;0.28;-0.78;0.2335;0.1264;0.064;-0.1781;13.43;-25.74;97.47;76.27;60.70;0.2335;0.2276;0.005899;-6.318;-6.429;-22.292;0.78;-70.23;
2023-04-18 16:04:09.80;0.00:01:02:631;0.56;0.28;-0.78;0.2338;0.1265;0.06381;-0.1785;13.39;-25.78;97.47;76.35;60.60;0.2338;0.2279;0.005904;-6.312;-6.423;-22.289;0.78;-70.33;
2023-04-18 16:04:10.05;0.00:01:02:882;0.55;0.27;-0.79;0.2336;0.125;0.06219;-0.1797;13.23;-26.08;97.43;76.95;59.76;0.2336;0.2276;0.005997;-6.316;-6.429;-22.221;0.77;-70.91;
2023-04-18 16:04:10.30;0.00:01:03:136;0.55;0.27;-0.79;0.2339;0.1244;0.06119;-0.1809;13.10;-26.26;97.43;77.32;59.27;0.2339;0.2279;0.006018;-6.310;-6.423;-22.206;0.77;-71.31;
2023-04-18 16:04:10.55;0.00:01:03:385;0.55;0.27;-0.79;0.234;0.1244;0.06121;-0.1809;13.10;-26.27;97.43;77.33;59.26;0.234;0.228;0.006023;-6.308;-6.422;-22.202;0.77;-71.31;
2023-04-18 16:04:10.81;0.00:01:03:640;0.54;0.26;-0.80;0.2341;0.1224;0.05842;-0.1833;12.75;-26.74;97.39;78.28;57.95;0.2341;0.228;0.006113;-6.306;-6.421;-22.138;0.77;-72.32;
2023-04-18 16:04:11.05;0.00:01:03:887;0.54;0.26;-0.80;0.2341;0.1224;0.0584;-0.1833;12.75;-26.75;97.39;78.29;57.93;0.2341;0.228;0.006104;-6.305;-6.420;-22.144;0.77;-72.33;
2023-04-18 16:04:11.31;0.00:01:04:140;0.53;0.24;-0.81;0.2339;0.1207;0.05574;-0.1848;12.40;-27.14;97.33;79.02;56.82;0.2339;0.2277;0.006248;-6.310;-6.427;-22.042;0.76;-73.22;
2023-04-18 16:04:11.56;0.00:01:04:395;0.53;0.24;-0.81;0.2343;0.1208;0.05529;-0.1853;12.30;-27.18;97.33;79.10;56.71;0.2343;0.228;0.006256;-6.303;-6.420;-22.037;0.76;-73.39;
2023-04-18 16:04:11.81;0.00:01:04:645;0.53;0.24;-0.81;0.2341;0.1205;0.05512;-0.1854;12.29;-27.22;97.33;79.18;56.60;0.2341;0.2279;0.006254;-6.305;-6.423;-22.038;0.76;-73.44;
2023-04-18 16:04:12.07;0.00:01:04:900;0.52;0.23;-0.82;0.2343;0.1192;0.05242;-0.1871;11.87;-27.58;97.30;79.85;55.60;0.2343;0.2279;0.00632;-6.303;-6.422;-21.993;0.76;-74.35;
2023-04-18 16:04:12.32;0.00:01:05:149;0.52;0.23;-0.82;0.2342;0.1192;0.0523;-0.187;11.84;-27.58;97.29;79.86;55.57;0.2342;0.2279;0.006344;-6.304;-6.423;-21.977;0.76;-74.38;
2023-04-18 16:04:12.57;0.00:01:05:402;0.52;0.21;-0.83;0.2342;0.1177;0.04881;-0.1889;11.26;-28.00;97.26;80.63;54.39;0.2342;0.2278;0.006407;-6.304;-6.424;-21.933;0.76;-75.51;
2023-04-18 16:04:12.82;0.00:01:05:656;0.52;0.21;-0.83;0.2342;0.1176;0.0487;-0.1888;11.25;-28.00;97.26;80.64;54.37;0.2342;0.2277;0.006421;-6.305;-6.426;-21.924;0.76;-75.54;
2023-04-18 16:04:13.07;0.00:01:05:908;0.51;0.20;-0.84;0.234;0.1164;0.04534;-0.1902;10.64;-28.36;97.23;81.28;53.36;0.234;0.2276;0.006486;-6.307;-6.429;-21.880;0.76;-76.59;
2023-04-18 16:04:13.33;0.00:01:06:160;0.51;0.20;-0.84;0.2341;0.1165;0.04532;-0.1902;10.63;-28.35;97.22;81.25;53.39;0.2341;0.2276;0.006514;-6.306;-6.428;-21.862;0.76;-76.60;
2023-04-18 16:04:13.58;0.00:01:06:411;0.51;0.20;-0.84;0.2341;0.1164;0.04538;-0.1902;10.65;-28.35;97.22;81.26;53.38;0.2341;0.2276;0.006496;-6.306;-6.428;-21.873;0.76;-76.58;
2023-04-18 16:04:13.83;0.00:01:06:666;0.51;0.18;-0.84;0.2341;0.1153;0.0416;-0.1916;9.92;-28.70;97.19;81.87;52.37;0.2341;0.2275;0.006583;-6.307;-6.430;-21.816;0.75;-77.75;
2023-04-18 16:04:14.09;0.00:01:06:919;0.51;0.18;-0.84;0.2341;0.1154;0.04161;-0.1916;9.92;-28.69;97.19;81.86;52.39;0.2341;0.2275;0.006582;-6.306;-6.430;-21.816;0.75;-77.75;
2023-04-18 16:04:14.34;0.00:01:07:173;0.50;0.16;-0.85;0.2341;0.114;0.03583;-0.1935;8.72;-29.15;97.15;82.65;51.06;0.2341;0.2274;0.00668;-6.307;-6.432;-21.752;0.75;-79.51;
2023-04-18 16:04:14.60;0.00:01:07:429;0.50;0.16;-0.85;0.2339;0.1139;0.03566;-0.1934;8.69;-29.16;97.14;82.67;51.02;0.2339;0.2272;0.006683;-6.310;-6.436;-21.750;0.75;-79.55;
2023-04-18 16:04:14.85;0.00:01:07:684;0.50;0.14;-0.85;0.2339;0.1134;0.03269;-0.1941;8.04;-29.35;97.13;83.00;50.45;0.2339;0.2271;0.006719;-6.311;-6.437;-21.727;0.75;-80.44;
2023-04-18 16:04:15.10;0.00:01:07:934;0.50;0.14;-0.85;0.2337;0.1132;0.03267;-0.194;8.05;-29.36;97.12;83.01;50.42;0.2337;0.227;0.00673;-6.313;-6.440;-21.720;0.75;-80.44;
2023-04-18 16:04:15.35;0.00:01:08:184;0.50;0.14;-0.85;0.2337;0.1132;0.03248;-0.194;8.00;-29.37;97.13;83.03;50.40;0.2337;0.227;0.006703;-6.314;-6.440;-21.738;0.75;-80.50;
2023-04-18 16:04:15.60;0.00:01:08:437;0.50;0.12;-0.86;0.2337;0.1126;0.02779;-0.195;6.93;-29.63;97.09;83.45;49.64;0.2337;0.2269;0.006795;-6.313;-6.441;-21.678;0.75;-81.89;
2023-04-18 16:04:15.86;0.00:01:08:689;0.50;0.12;-0.86;0.2336;0.1125;0.02776;-0.195;6.93;-29.64;97.09;83.46;49.59;0.2336;0.2268;0.006805;-6.315;-6.443;-21.672;0.75;-81.90;
2023-04-18 16:04:16.11;0.00:01:08:942;0.49;0.11;-0.86;0.2338;0.1123;0.02406;-0.1958;6.05;-29.80;97.09;83.75;49.12;0.2338;0.2269;0.006803;-6.312;-6.441;-21.673;0.75;-82.99;
2023-04-18 16:04:16.36;0.00:01:09:195;0.49;0.11;-0.86;0.2338;0.1123;0.02407;-0.1958;6.05;-29.80;97.08;83.74;49.12;0.2338;0.2269;0.006815;-6.312;-6.441;-21.665;0.75;-82.99;
2023-04-18 16:04:16.61;0.00:01:09:447;0.49;0.08;-0.87;0.2336;0.1119;0.019;-0.1964;4.82;-29.99;97.07;84.05;48.56;0.2336;0.2268;0.006836;-6.314;-6.443;-21.652;0.75;-84.47;
2023-04-18 16:04:16.87;0.00:01:09:702;0.49;0.08;-0.87;0.2337;0.112;0.01854;-0.1964;4.70;-29.99;97.06;84.03;48.56;0.2337;0.2269;0.006881;-6.313;-6.442;-21.623;0.75;-84.61;
2023-04-18 16:04:17.12;0.00:01:09:957;0.49;0.08;-0.87;0.2337;0.1119;0.01708;-0.1966;4.34;-30.04;97.07;84.13;48.43;0.2337;0.2268;0.006844;-6.314;-6.443;-21.647;0.75;-85.03;
2023-04-18 16:04:17.38;0.00:01:10:209;0.49;0.06;-0.87;0.2338;0.1122;0.013;-0.1968;3.30;-30.07;97.05;84.17;48.32;0.2338;0.2269;0.006895;-6.311;-6.441;-21.615;0.75;-86.22;
2023-04-18 16:04:17.63;0.00:01:10:464;0.49;0.06;-0.87;0.2338;0.1121;0.01306;-0.1968;3.32;-30.08;97.05;84.18;48.29;0.2338;0.2269;0.006896;-6.312;-6.442;-21.614;0.75;-86.20;
2023-04-18 16:04:17.90;0.00:01:10:736;0.50;0.04;-0.87;0.2338;0.1125;0.008512;-0.1969;2.16;-30.09;97.05;84.20;48.27;0.2338;0.2269;0.006889;-6.311;-6.441;-21.619;0.75;-87.52;
2023-04-18 16:04:18.16;0.00:01:10:990;0.50;0.04;-0.87;0.2339;0.1126;0.008526;-0.1969;2.16;-30.08;97.05;84.19;48.29;0.2339;0.227;0.00689;-6.310;-6.440;-21.618;0.75;-87.52;
2023-04-18 16:04:18.41;0.00:01:11:244;0.50;0.02;-0.87;0.2339;0.1132;0.00464;-0.1967;1.17;-30.03;97.04;84.10;48.43;0.2339;0.227;0.006914;-6.309;-6.439;-21.603;0.75;-88.65;
2023-04-18 16:04:18.66;0.00:01:11:496;0.50;0.02;-0.87;0.2338;0.113;0.004522;-0.1967;1.15;-30.05;97.05;84.13;48.37;0.2338;0.2269;0.006902;-6.311;-6.441;-21.610;0.75;-88.68;
2023-04-18 16:04:18.92;0.00:01:11:752;0.50;0.02;-0.87;0.234;0.1132;0.004616;-0.1968;1.17;-30.04;97.05;84.11;48.42;0.234;0.2271;0.006911;-6.308;-6.438;-21.604;0.75;-88.66;
2023-04-18 16:04:19.17;0.00:01:12:005;0.50;0.00;-0.87;0.2339;0.1138;7.6E-05;-0.1964;0.02;-29.95;97.06;83.97;48.67;0.2339;0.227;0.006884;-6.310;-6.439;-21.621;0.75;-89.98;
2023-04-18 16:04:19.42;0.00:01:12:258;0.50;0.00;-0.87;0.2339;0.1138;-1.704E-05;-0.1964;0.00;-29.96;97.04;83.97;48.65;0.2339;0.2269;0.006913;-6.311;-6.441;-21.604;0.75;-90.00;
2023-04-18 16:04:19.68;0.00:01:12:513;0.50;-0.02;-0.86;0.2338;0.1146;-0.003942;-0.1959;-0.99;-29.83;97.06;83.76;49.04;0.2338;0.227;0.006869;-6.311;-6.440;-21.631;0.75;-91.15;
2023-04-18 16:04:19.94;0.00:01:12:769;0.51;-0.02;-0.86;0.234;0.1148;-0.003877;-0.1959;-0.97;-29.81;97.05;83.73;49.07;0.234;0.2271;0.006893;-6.308;-6.438;-21.616;0.75;-91.13;
2023-04-18 16:04:20.19;0.00:01:13:023;0.51;-0.03;-0.86;0.2339;0.1158;-0.006489;-0.1952;-1.60;-29.64;97.07;83.45;49.60;0.2339;0.2271;0.006845;-6.310;-6.439;-21.647;0.76;-91.90;
2023-04-18 16:04:20.45;0.00:01:13:279;0.51;-0.03;-0.86;0.2339;0.1158;-0.00648;-0.1952;-1.60;-29.64;97.08;83.46;49.60;0.2339;0.2271;0.006819;-6.309;-6.437;-21.663;0.76;-91.90;
2023-04-18 16:04:20.70;0.00:01:13:533;0.51;-0.03;-0.86;0.2341;0.1163;-0.007347;-0.1952;-1.81;-29.59;97.09;83.38;49.76;0.2341;0.2273;0.006801;-6.306;-6.434;-21.674;0.76;-92.16;
2023-04-18 16:04:20.95;0.00:01:13:788;0.52;-0.05;-0.86;0.234;0.1171;-0.01158;-0.1944;-2.82;-29.41;97.10;83.06;50.28;0.234;0.2272;0.006795;-6.307;-6.435;-21.678;0.76;-93.41;
2023-04-18 16:04:21.21;0.00:01:14:040;0.52;-0.05;-0.86;0.2341;0.1171;-0.0115;-0.1944;-2.80;-29.41;97.09;83.06;50.27;0.2341;0.2272;0.006816;-6.307;-6.435;-21.664;0.76;-93.38;
2023-04-18 16:04:21.46;0.00:01:14:295;0.52;-0.08;-0.85;0.2338;0.1185;-0.01766;-0.1929;-4.24;-29.08;97.11;82.50;51.23;0.2338;0.2271;0.00675;-6.311;-6.438;-21.707;0.76;-95.23;
2023-04-18 16:04:21.72;0.00:01:14:551;0.52;-0.08;-0.85;0.2339;0.1186;-0.01763;-0.193;-4.23;-29.07;97.11;82.48;51.26;0.2339;0.2272;0.00675;-6.309;-6.436;-21.707;0.76;-95.22;
2023-04-18 16:04:21.97;0.00:01:14:806;0.53;-0.10;-0.84;0.2339;0.1204;-0.02321;-0.1913;-5.46;-28.68;97.15;81.80;52.41;0.2339;0.2272;0.006676;-6.310;-6.436;-21.755;0.76;-96.92;
2023-04-18 16:04:22.23;0.00:01:15:060;0.53;-0.10;-0.84;0.2338;0.1202;-0.02317;-0.1913;-5.46;-28.69;97.13;81.81;52.37;0.2338;0.2271;0.006698;-6.312;-6.438;-21.740;0.76;-96.91;
2023-04-18 16:04:22.48;0.00:01:15:312;0.53;-0.11;-0.84;0.2339;0.1209;-0.0245;-0.1908;-5.73;-28.56;97.15;81.59;52.74;0.2339;0.2272;0.006667;-6.310;-6.435;-21.761;0.77;-97.32;
2023-04-18 16:04:22.73;0.00:01:15:568;0.54;-0.12;-0.84;0.2338;0.1215;-0.02691;-0.19;-6.24;-28.38;97.16;81.27;53.25;0.2338;0.2271;0.006634;-6.312;-6.437;-21.782;0.77;-98.06;
2023-04-18 16:04:22.99;0.00:01:15:822;0.54;-0.12;-0.84;0.2339;0.1216;-0.02678;-0.19;-6.21;-28.38;97.16;81.26;53.26;0.2339;0.2272;0.006641;-6.310;-6.435;-21.778;0.77;-98.02;
2023-04-18 16:04:23.24;0.00:01:16:075;0.54;-0.14;-0.83;0.2337;0.1237;-0.0327;-0.1876;-7.40;-27.85;97.20;80.30;54.77;0.2337;0.2271;0.006545;-6.314;-6.437;-21.841;0.77;-99.89;
2023-04-18 16:04:23.50;0.00:01:16:329;0.54;-0.14;-0.83;0.2336;0.1236;-0.03277;-0.1876;-7.43;-27.86;97.20;80.32;54.74;0.2336;0.227;0.006541;-6.316;-6.439;-21.844;0.77;-99.91;
2023-04-18 16:04:23.75;0.00:01:16:584;0.55;-0.16;-0.82;0.2336;0.1254;-0.03681;-0.1858;-8.18;-27.44;97.23;79.53;55.94;0.2336;0.2271;0.006474;-6.315;-6.438;-21.888;0.78;-101.21;
2023-04-18 16:04:24.01;0.00:01:16:840;0.55;-0.16;-0.82;0.2336;0.1254;-0.03676;-0.1858;-8.17;-27.44;97.22;79.53;55.93;0.2336;0.2271;0.006483;-6.315;-6.438;-21.882;0.78;-101.19;
2023-04-18 16:04:24.26;0.00:01:17:095;0.56;-0.17;-0.81;0.2339;0.1271;-0.03935;-0.1845;-8.60;-27.11;97.25;78.89;56.87;0.2339;0.2275;0.006426;-6.309;-6.430;-21.920;0.78;-102.04;
2023-04-18 16:04:24.52;0.00:01:17:351;0.56;-0.19;-0.80;0.2335;0.1281;-0.04273;-0.1826;-9.23;-26.77;97.28;78.23;57.82;0.2335;0.2271;0.006358;-6.317;-6.437;-21.967;0.78;-103.17;
2023-04-18 16:04:24.78;0.00:01:17:610;0.56;-0.19;-0.80;0.2335;0.1281;-0.04282;-0.1827;-9.24;-26.76;97.29;78.24;57.83;0.2335;0.2272;0.00633;-6.317;-6.437;-21.986;0.78;-103.19;
2023-04-18 16:04:25.03;0.00:01:17:860;0.57;-0.20;-0.80;0.2335;0.1294;-0.04545;-0.1811;-9.68;-26.43;97.31;77.57;58.74;0.2335;0.2272;0.00629;-6.318;-6.436;-22.014;0.78;-104.09;
2023-04-18 16:04:25.28;0.00:01:18:113;0.57;-0.20;-0.80;0.2334;0.1293;-0.0455;-0.1811;-9.69;-26.44;97.31;77.58;58.73;0.2334;0.2271;0.006283;-6.319;-6.437;-22.019;0.78;-104.10;
2023-04-18 16:04:25.53;0.00:01:18:367;0.58;-0.23;-0.78;0.2333;0.1325;-0.0516;-0.1771;-10.64;-25.62;97.38;75.93;60.96;0.2333;0.2271;0.006122;-6.322;-6.437;-22.131;0.79;-106.24;
2023-04-18 16:04:25.79;0.00:01:18:622;0.58;-0.23;-0.78;0.2334;0.1326;-0.05167;-0.1771;-10.64;-25.61;97.38;75.91;61.00;0.2334;0.2273;0.006112;-6.320;-6.435;-22.138;0.79;-106.26;
2023-04-18 16:04:26.04;0.00:01:18:875;0.60;-0.26;-0.76;0.2332;0.1368;-0.05888;-0.1717;-11.64;-24.53;97.47;73.63;63.86;0.2332;0.2273;0.005898;-6.322;-6.433;-22.293;0.80;-108.92;
2023-04-18 16:04:26.30;0.00:01:19:129;0.60;-0.26;-0.76;0.2332;0.1368;-0.05881;-0.1717;-11.63;-24.54;97.45;73.63;63.84;0.2332;0.2273;0.005937;-6.322;-6.434;-22.264;0.80;-108.91;
2023-04-18 16:04:26.55;0.00:01:19:381;0.60;-0.26;-0.75;0.2333;0.137;-0.05896;-0.1716;-11.65;-24.51;97.46;73.57;63.92;0.2333;0.2274;0.005924;-6.321;-6.433;-22.274;0.80;-108.96;
2023-04-18 16:04:26.80;0.00:01:19:636;0.61;-0.27;-0.74;0.2332;0.139;-0.0624;-0.1688;-12.09;-23.96;97.52;72.38;65.36;0.2332;0.2274;0.005777;-6.323;-6.432;-22.383;0.81;-110.29;
2023-04-18 16:04:27.06;0.00:01:19:890;0.61;-0.27;-0.74;0.2332;0.1391;-0.06234;-0.1688;-12.07;-23.96;97.51;72.38;65.34;0.2332;0.2274;0.005807;-6.323;-6.432;-22.361;0.81;-110.27;
2023-04-18 16:04:27.31;0.00:01:20:145;0.62;-0.29;-0.73;0.2331;0.1411;-0.06542;-0.1658;-12.44;-23.42;97.54;71.14;66.73;0.2331;0.2274;0.005734;-6.325;-6.433;-22.416;0.81;-111.53;
2023-04-18 16:04:27.57;0.00:01:20:400;0.62;-0.29;-0.73;0.2331;0.1411;-0.06549;-0.1658;-12.45;-23.42;97.56;71.15;66.74;0.2331;0.2274;0.005696;-6.325;-6.433;-22.444;0.81;-111.55;
2023-04-18 16:04:27.82;0.00:01:20:655;0.64;-0.31;-0.70;0.2329;0.1449;-0.0708;-0.1603;-13.02;-22.41;97.63;68.83;69.25;0.2329;0.2274;0.005515;-6.327;-6.431;-22.585;0.82;-113.83;
2023-04-18 16:04:28.08;0.00:01:20:909;0.64;-0.31;-0.70;0.2329;0.1449;-0.07092;-0.1603;-13.04;-22.41;97.64;68.82;69.26;0.2329;0.2274;0.005495;-6.328;-6.432;-22.600;0.82;-113.87;
2023-04-18 16:04:28.33;0.00:01:21:163;0.65;-0.32;-0.69;0.2334;0.1476;-0.07311;-0.1576;-13.18;-21.87;97.65;67.52;70.55;0.2334;0.228;0.00549;-6.318;-6.422;-22.605;0.82;-114.88;
2023-04-18 16:04:28.58;0.00:01:21:417;0.65;-0.33;-0.68;0.2329;0.1485;-0.07558;-0.155;-13.49;-21.47;97.73;66.57;71.55;0.2329;0.2276;0.005294;-6.329;-6.428;-22.762;0.83;-115.99;
2023-04-18 16:04:28.87;0.00:01:21:702;0.66;-0.33;-0.68;0.2333;0.1497;-0.07608;-0.1541;-13.47;-21.27;97.69;66.05;71.98;0.2333;0.2279;0.005379;-6.321;-6.423;-22.693;0.83;-116.28;
2023-04-18 16:04:29.12;0.00:01:21:957;0.67;-0.35;-0.66;0.2328;0.1517;-0.07946;-0.15;-13.82;-20.60;97.80;64.43;73.57;0.2328;0.2276;0.005124;-6.331;-6.427;-22.904;0.83;-117.92;
2023-04-18 16:04:29.38;0.00:01:22:211;0.67;-0.35;-0.66;0.2328;0.1517;-0.07946;-0.15;-13.82;-20.61;97.80;64.44;73.58;0.2328;0.2277;0.005116;-6.330;-6.427;-22.910;0.83;-117.91;
2023-04-18 16:04:29.63;0.00:01:22:466;0.68;-0.36;-0.64;0.2327;0.154;-0.08201;-0.1463;-14.02;-19.99;97.84;62.85;74.97;0.2327;0.2276;0.005036;-6.332;-6.427;-22.980;0.84;-119.28;
2023-04-18 16:04:29.89;0.00:01:22:720;0.68;-0.36;-0.64;0.2327;0.154;-0.0821;-0.1462;-14.03;-19.98;97.85;62.83;75.01;0.2327;0.2277;0.005011;-6.332;-6.427;-23.001;0.84;-119.31;
2023-04-18 16:04:30.14;0.00:01:22:976;0.69;-0.38;-0.62;0.2325;0.1571;-0.08571;-0.1408;-14.31;-19.10;97.92;60.54;76.96;0.2325;0.2277;0.004834;-6.336;-6.427;-23.157;0.84;-121.34;
2023-04-18 16:04:30.40;0.00:01:23:231;0.69;-0.38;-0.62;0.2326;0.1572;-0.08578;-0.1408;-14.31;-19.09;97.93;60.53;76.98;0.2326;0.2278;0.004812;-6.334;-6.425;-23.177;0.84;-121.35;
2023-04-18 16:04:30.65;0.00:01:23:484;0.69;-0.38;-0.61;0.233;0.1584;-0.08607;-0.1398;-14.26;-18.90;97.89;59.99;77.36;0.233;0.2281;0.004905;-6.326;-6.419;-23.093;0.85;-121.62;
2023-04-18 16:04:30.90;0.00:01:23:738;0.71;-0.39;-0.59;0.2325;0.1611;-0.08948;-0.1341;-14.53;-18.02;98.01;57.66;79.25;0.2325;0.2279;0.004634;-6.335;-6.423;-23.340;0.85;-123.72;
2023-04-18 16:04:31.16;0.00:01:23:990;0.71;-0.39;-0.59;0.2325;0.161;-0.08953;-0.1341;-14.54;-18.02;98.00;57.66;79.24;0.2325;0.2278;0.004652;-6.336;-6.424;-23.324;0.85;-123.74;
2023-04-18 16:04:31.41;0.00:01:24:246;0.72;-0.41;-0.56;0.2323;0.1644;-0.09271;-0.1278;-14.71;-17.05;98.11;55.00;81.24;0.2323;0.2279;0.004399;-6.339;-6.422;-23.567;0.86;-125.96;
2023-04-18 16:04:31.67;0.00:01:24:500;0.72;-0.41;-0.56;0.2324;0.1645;-0.09262;-0.1278;-14.69;-17.05;98.08;54.98;81.23;0.2324;0.2279;0.004452;-6.338;-6.422;-23.514;0.86;-125.94;
2023-04-18 16:04:31.92;0.00:01:24:754;0.73;-0.42;-0.54;0.2321;0.167;-0.09491;-0.1224;-14.80;-16.25;98.14;52.72;82.77;0.2321;0.2278;0.004326;-6.343;-6.425;-23.639;0.87;-127.80;
2023-04-18 16:04:32.18;0.00:01:25:008;0.73;-0.42;-0.54;0.2322;0.1671;-0.09501;-0.1223;-14.81;-16.23;98.14;52.68;82.81;0.2322;0.2279;0.004308;-6.342;-6.423;-23.657;0.87;-127.84;
