Device : ;PAX1000IR2/M
Serial Number : ;M00533422
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;2 revolutions for one measurement, 512 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-04-18 16:10:51.52;0.00:01:38:833;0.19;-0.09;0.98;0.2316;0.04229;-0.01911;0.2177;-12.16;38.98;96.12;94.01;20.04;0.2316;0.2226;0.008987;-6.353;-6.525;-20.464;0.59;95.02;
2023-04-18 16:10:51.77;0.00:01:39:086;0.19;-0.10;0.98;0.2316;0.04306;-0.02133;0.2174;-13.17;38.77;96.16;93.89;20.75;0.2316;0.2227;0.008903;-6.353;-6.524;-20.505;0.60;95.60;
2023-04-18 16:10:52.02;0.00:01:39:336;0.19;-0.10;0.98;0.2316;0.0431;-0.0213;0.2174;-13.15;38.77;96.16;93.89;20.76;0.2316;0.2227;0.008889;-6.353;-6.523;-20.512;0.60;95.60;
2023-04-18 16:10:52.27;0.00:01:39:589;0.21;-0.13;0.97;0.2314;0.04656;-0.02993;0.2157;-16.37;37.80;96.22;93.20;23.92;0.2314;0.2227;0.008743;-6.356;-6.523;-20.583;0.60;97.90;
2023-04-18 16:10:52.52;0.00:01:39:837;0.21;-0.13;0.97;0.2314;0.04654;-0.02988;0.2156;-16.35;37.81;96.21;93.20;23.90;0.2314;0.2226;0.008766;-6.357;-6.524;-20.572;0.60;97.89;
2023-04-18 16:10:52.78;0.00:01:40:093;0.22;-0.16;0.96;0.2313;0.04893;-0.03564;0.2142;-18.03;37.11;96.25;92.62;26.18;0.2313;0.2226;0.008674;-6.359;-6.525;-20.618;0.61;99.45;
2023-04-18 16:10:53.04;0.00:01:40:356;0.22;-0.16;0.96;0.2313;0.04897;-0.03567;0.2143;-18.03;37.11;96.25;92.62;26.19;0.2313;0.2227;0.008682;-6.357;-6.524;-20.614;0.61;99.45;
2023-04-18 16:10:53.29;0.00:01:40:608;0.23;-0.18;0.96;0.2312;0.05055;-0.03924;0.2132;-18.91;36.65;96.28;92.22;27.68;0.2312;0.2226;0.008598;-6.360;-6.525;-20.656;0.61;100.43;
2023-04-18 16:10:53.54;0.00:01:40:860;0.23;-0.19;0.95;0.2313;0.05175;-0.04148;0.2126;-19.36;36.34;96.30;91.93;28.68;0.2313;0.2227;0.008566;-6.359;-6.523;-20.672;0.62;101.04;
2023-04-18 16:10:53.79;0.00:01:41:109;0.23;-0.19;0.95;0.2312;0.05165;-0.04141;0.2125;-19.36;36.35;96.30;91.94;28.64;0.2312;0.2226;0.00855;-6.361;-6.524;-20.680;0.62;101.02;
2023-04-18 16:10:54.05;0.00:01:41:364;0.25;-0.22;0.94;0.2311;0.05557;-0.0487;0.21;-20.62;35.31;96.34;90.89;31.97;0.2311;0.2227;0.008448;-6.362;-6.524;-20.733;0.62;103.05;
2023-04-18 16:10:54.30;0.00:01:41:615;0.25;-0.22;0.94;0.231;0.05546;-0.0488;0.2099;-20.67;35.31;96.36;90.90;31.98;0.231;0.2225;0.008405;-6.365;-6.526;-20.755;0.62;103.09;
2023-04-18 16:10:54.55;0.00:01:41:865;0.25;-0.22;0.94;0.231;0.05551;-0.04875;0.2099;-20.64;35.31;96.34;90.88;31.98;0.231;0.2225;0.008456;-6.364;-6.526;-20.728;0.62;103.07;
2023-04-18 16:10:54.79;0.00:01:42:112;0.25;-0.22;0.94;0.231;0.05552;-0.04881;0.21;-20.66;35.30;96.35;90.88;32.00;0.231;0.2226;0.008431;-6.363;-6.525;-20.741;0.62;103.09;
2023-04-18 16:10:55.07;0.00:01:42:386;0.25;-0.22;0.94;0.231;0.05552;-0.04872;0.21;-20.63;35.31;96.35;90.89;31.97;0.231;0.2226;0.008431;-6.364;-6.525;-20.741;0.62;103.06;
2023-04-18 16:10:55.33;0.00:01:42:644;0.25;-0.22;0.94;0.2309;0.05544;-0.04877;0.2099;-20.67;35.31;96.36;90.89;31.98;0.2309;0.2225;0.008413;-6.366;-6.527;-20.751;0.62;103.08;
2023-04-18 16:10:55.58;0.00:01:42:898;0.25;-0.22;0.94;0.2308;0.05543;-0.04879;0.2098;-20.68;35.31;96.36;90.90;31.99;0.2308;0.2225;0.008394;-6.367;-6.528;-20.760;0.62;103.09;
2023-04-18 16:10:55.83;0.00:01:43:147;0.25;-0.22;0.94;0.2309;0.05545;-0.0488;0.2099;-20.67;35.30;96.37;90.90;31.99;0.2309;0.2225;0.008391;-6.367;-6.527;-20.762;0.62;103.09;
2023-04-18 16:10:56.10;0.00:01:43:413;0.25;-0.22;0.94;0.2308;0.05541;-0.04875;0.2098;-20.67;35.31;96.36;90.90;31.98;0.2308;0.2224;0.00841;-6.368;-6.529;-20.752;0.62;103.08;
2023-04-18 16:10:56.35;0.00:01:43:666;0.25;-0.22;0.94;0.2308;0.05544;-0.04884;0.2097;-20.69;35.30;96.36;90.89;32.02;0.2308;0.2224;0.008396;-6.368;-6.529;-20.759;0.62;103.11;
2023-04-18 16:10:56.60;0.00:01:43:918;0.25;-0.22;0.94;0.2307;0.05539;-0.04881;0.2097;-20.69;35.30;96.36;90.89;32.00;0.2307;0.2223;0.0084;-6.369;-6.530;-20.757;0.62;103.10;
2023-04-18 16:10:56.85;0.00:01:44:167;0.25;-0.22;0.94;0.2307;0.05543;-0.04872;0.2097;-20.66;35.31;96.36;90.90;31.99;0.2307;0.2223;0.008399;-6.369;-6.530;-20.758;0.62;103.08;
2023-04-18 16:10:57.10;0.00:01:44:417;0.25;-0.22;0.94;0.2307;0.0554;-0.04869;0.2096;-20.66;35.31;96.35;90.89;31.98;0.2307;0.2222;0.008418;-6.370;-6.532;-20.748;0.62;103.08;
2023-04-18 16:10:57.35;0.00:01:44:668;0.25;-0.22;0.94;0.2306;0.05542;-0.04868;0.2096;-20.65;35.31;96.35;90.89;31.98;0.2306;0.2222;0.008417;-6.371;-6.532;-20.748;0.62;103.08;
2023-04-18 16:10:57.63;0.00:01:44:952;0.25;-0.22;0.94;0.2306;0.05537;-0.04864;0.2096;-20.65;35.31;96.36;90.90;31.96;0.2306;0.2222;0.008405;-6.372;-6.533;-20.755;0.62;103.07;
